access_table,name,found,found_as,acc_easting,acc_northing,htp_easting,htp_northing,location_match,other_names
Horizons regions bore list Oct 2012,336228,False,,2731850.0,6090850.0,,,False,
Horizons regions bore list Oct 2012,335097,False,,2723400.0,6090800.0,,,False,
Horizons regions bore list Oct 2012,335324,False,,2723500.0,6090900.0,,,False,
Horizons regions bore list Oct 2012,335435,False,,2723400.0,6090800.0,,,False,
Horizons regions bore list Oct 2012,335437,False,,2723500.0,6090900.0,,,False,
Horizons regions bore list Oct 2012,338022,False,,2754600.0,6090900.0,,,False,
Horizons regions bore list Oct 2012,338068,False,,2754800.0,6090700.0,,,False,
Horizons regions bore list Oct 2012,338092,False,,2754900.0,6090900.0,,,False,
Horizons regions bore list Oct 2012,335312,False,,2722600.0,6090900.0,,,False,
Horizons regions bore list Oct 2012,335316,False,,2722400.0,6090800.0,,,False,
Horizons regions bore list Oct 2012,339022,False,,2761500.0,6090800.0,,,False,
Horizons regions bore list Oct 2012,339023,False,,2761300.0,6090900.0,,,False,
Horizons regions bore list Oct 2012,334041,True,BoreID,2715605.0,6090956.0,,,False,
Horizons regions bore list Oct 2012,334430,False,,2715500.0,6090700.0,,,False,
Horizons regions bore list Oct 2012,334432,False,,2715800.0,6090800.0,,,False,
Horizons regions bore list Oct 2012,334263,False,,2719200.0,6090900.0,,,False,
Horizons regions bore list Oct 2012,334267,False,,2718700.0,6090800.0,,,False,
Horizons regions bore list Oct 2012,334358,False,,2719000.0,6091000.0,,,False,
Horizons regions bore list Oct 2012,334362,False,,2719300.0,6090900.0,,,False,
Horizons regions bore list Oct 2012,334370,False,,2719500.0,6090800.0,,,False,
Horizons regions bore list Oct 2012,334372,False,,2719400.0,6090600.0,,,False,
Horizons regions bore list Oct 2012,334368,False,,2720300.0,6091000.0,,,False,
Horizons regions bore list Oct 2012,332061,False,,2704569.0,6090994.0,,,False,
Horizons regions bore list Oct 2012,332090,False,,2704416.0,6090788.0,,,False,
Horizons regions bore list Oct 2012,335115,False,,2723900.0,6090900.0,,,False,
Horizons regions bore list Oct 2012,335125,False,,2724100.0,6090800.0,,,False,
Horizons regions bore list Oct 2012,335236,False,,2723900.0,6091000.0,,,False,
Horizons regions bore list Oct 2012,335326,False,,2724000.0,6090900.0,,,False,
Horizons regions bore list Oct 2012,332042,False,,2703000.0,6090900.0,,,False,
Horizons regions bore list Oct 2012,333126,False,,2706300.0,6090900.0,,,False,
Horizons regions bore list Oct 2012,333132,False,,2706300.0,6090900.0,,,False,
Horizons regions bore list Oct 2012,333136,False,,2706300.0,6090900.0,,,False,
Horizons regions bore list Oct 2012,333138,False,,2706300.0,6090900.0,,,False,
Horizons regions bore list Oct 2012,334277,False,,2721900.0,6090800.0,,,False,
Horizons regions bore list Oct 2012,334398,False,,2722000.0,6091000.0,,,False,
Horizons regions bore list Oct 2012,335266,False,,2725800.0,6090900.0,,,False,
Horizons regions bore list Oct 2012,335439,False,,2725800.0,6090900.0,,,False,
Horizons regions bore list Oct 2012,335264,False,,2727300.0,6091200.0,,,False,
Horizons regions bore list Oct 2012,335276,False,,2727300.0,6090900.0,,,False,
Horizons regions bore list Oct 2012,335280,False,,2727200.0,6090800.0,,,False,
Horizons regions bore list Oct 2012,335282,False,,2727400.0,6090700.0,,,False,
Horizons regions bore list Oct 2012,335387,False,,2727200.0,6090800.0,,,False,
Horizons regions bore list Oct 2012,335443,False,,2727100.0,6091100.0,,,False,
Horizons regions bore list Oct 2012,333095,True,BoreID,2710986.0,6090908.0,,,False,
Horizons regions bore list Oct 2012,333332,False,,2710900.0,6091200.0,,,False,
Horizons regions bore list Oct 2012,333334,False,,2711300.0,6091000.0,,,False,
Horizons regions bore list Oct 2012,333336,False,,2711000.0,6090800.0,,,False,
Horizons regions bore list Oct 2012,335231,False,,2726241.0,6091222.0,,,False,
Horizons regions bore list Oct 2012,335260,False,,2726400.0,6091300.0,,,False,
Horizons regions bore list Oct 2012,335262,False,,2726400.0,6090800.0,,,False,
Horizons regions bore list Oct 2012,335268,False,,2726100.0,6090900.0,,,False,
Horizons regions bore list Oct 2012,335270,False,,2726300.0,6091100.0,,,False,
Horizons regions bore list Oct 2012,335495,False,,2726275.0,6090663.0,,,False,
Horizons regions bore list Oct 2012,335300,False,,2728300.0,6091100.0,,,False,
Horizons regions bore list Oct 2012,335302,False,,2728000.0,6091000.0,,,False,
Horizons regions bore list Oct 2012,335304,False,,2728100.0,6090800.0,,,False,
Horizons regions bore list Oct 2012,335335,False,,2728300.0,6091100.0,,,False,
Horizons regions bore list Oct 2012,335121,False,,2730027.0,6091032.0,,,False,
Horizons regions bore list Oct 2012,335131,False,,2730008.0,6090991.0,,,False,
Horizons regions bore list Oct 2012,335578,False,,2729800.0,6091000.0,,,False,
Horizons regions bore list Oct 2012,338104,False,,2751800.0,6090800.0,,,False,
Horizons regions bore list Oct 2012,338110,False,,2752100.0,6091200.0,,,False,
Horizons regions bore list Oct 2012,336123,False,,2731000.0,6090900.0,,,False,
Horizons regions bore list Oct 2012,336231,False,,2731000.0,6090900.0,,,False,
Horizons regions bore list Oct 2012,336681,False,,2730906.0,6091192.0,,,False,
Horizons regions bore list Oct 2012,333016,False,,2712400.0,6091000.0,,,False,
Horizons regions bore list Oct 2012,333344,False,,2712500.0,6091100.0,,,False,
Horizons regions bore list Oct 2012,336095,False,,2735700.0,6091200.0,,,False,
Horizons regions bore list Oct 2012,336154,False,,2735300.0,6091200.0,,,False,
Horizons regions bore list Oct 2012,336171,False,,2735379.0,6091113.0,,,False,
Horizons regions bore list Oct 2012,336220,False,,2735400.0,6091000.0,,,False,
Horizons regions bore list Oct 2012,336481,False,,2735150.0,6091214.0,,,False,
Horizons regions bore list Oct 2012,333046,False,,2707100.0,6091400.0,,,False,
Horizons regions bore list Oct 2012,333087,False,,2707436.0,6091042.0,,,False,
Horizons regions bore list Oct 2012,333117,True,BoreID,2707495.0,6091076.0,,,False,
Horizons regions bore list Oct 2012,333100,False,,2710200.0,6091100.0,,,False,
Horizons regions bore list Oct 2012,334253,False,,2715100.0,6091100.0,,,False,
Horizons regions bore list Oct 2012,334320,False,,2715300.0,6091100.0,,,False,
Horizons regions bore list Oct 2012,336105,False,,2737900.0,6091100.0,,,False,
Horizons regions bore list Oct 2012,336163,False,,2737900.0,6091100.0,,,False,
Horizons regions bore list Oct 2012,336164,False,,2737900.0,6091100.0,,,False,
Horizons regions bore list Oct 2012,336175,False,,2738000.0,6091100.0,,,False,
Horizons regions bore list Oct 2012,338034,False,,2751300.0,6091000.0,,,False,
Horizons regions bore list Oct 2012,338060,False,,2751300.0,6091200.0,,,False,
Horizons regions bore list Oct 2012,338131,False,,2755300.0,6091100.0,,,False,
Horizons regions bore list Oct 2012,334356,False,,2719800.0,6091300.0,,,False,
Horizons regions bore list Oct 2012,334364,False,,2719800.0,6091000.0,,,False,
Horizons regions bore list Oct 2012,334366,False,,2719900.0,6091100.0,,,False,
Horizons regions bore list Oct 2012,334316,False,,2714400.0,6091100.0,,,False,
Horizons regions bore list Oct 2012,334318,False,,2714500.0,6091200.0,,,False,
Horizons regions bore list Oct 2012,334416,False,,2714400.0,6091200.0,,,False,
Horizons regions bore list Oct 2012,338101,False,,2750880.0,6091170.0,,,False,
Horizons regions bore list Oct 2012,337023,False,,2739500.0,6091400.0,,,False,
Horizons regions bore list Oct 2012,337025,True,BoreID,2739793.0,6091001.0,,,False,
Horizons regions bore list Oct 2012,337068,True,BoreID,2739546.0,6091337.0,,,False,
Horizons regions bore list Oct 2012,334334,False,,2716300.0,6091200.0,,,False,
Horizons regions bore list Oct 2012,337064,True,BoreID,2739206.0,6091223.0,,,False,
Horizons regions bore list Oct 2012,336187,False,,2734476.0,6090918.0,,,False,
Horizons regions bore list Oct 2012,336189,False,,2734448.0,6091091.0,,,False,
Horizons regions bore list Oct 2012,336193,False,,2734568.0,6091353.0,,,False,
Horizons regions bore list Oct 2012,336195,False,,2734759.0,6090918.0,,,False,
Horizons regions bore list Oct 2012,336197,False,,2734779.0,6091167.0,,,False,
Horizons regions bore list Oct 2012,336247,False,,2734530.0,6091570.0,,,False,
Horizons regions bore list Oct 2012,336249,False,,2734488.0,6091323.0,,,False,
Horizons regions bore list Oct 2012,335232,False,,2723700.0,6091200.0,,,False,
Horizons regions bore list Oct 2012,335238,False,,2723700.0,6091200.0,,,False,
Horizons regions bore list Oct 2012,335509,False,,2723530.0,6091083.0,,,False,
Horizons regions bore list Oct 2012,332082,False,,2705100.0,6091300.0,,,False,
Horizons regions bore list Oct 2012,332100,False,,2705100.0,6091300.0,,,False,
Horizons regions bore list Oct 2012,332140,False,,2705100.0,6091200.0,,,False,
Horizons regions bore list Oct 2012,333009,True,BoreID,2713293.0,6091270.0,,,False,
Horizons regions bore list Oct 2012,333338,False,,2713700.0,6091500.0,,,False,
Horizons regions bore list Oct 2012,333340,False,,2713700.0,6091200.0,,,False,
Horizons regions bore list Oct 2012,334126,False,,2713800.0,6091100.0,,,False,
Horizons regions bore list Oct 2012,334131,True,BoreID,2713958.0,6091198.0,,,False,
Horizons regions bore list Oct 2012,334332,False,,2717000.0,6091300.0,,,False,
Horizons regions bore list Oct 2012,334350,False,,2720200.0,6091300.0,,,False,
Horizons regions bore list Oct 2012,336224,False,,2731400.0,6091500.0,,,False,
Horizons regions bore list Oct 2012,336226,False,,2731700.0,6091500.0,,,False,
Horizons regions bore list Oct 2012,334189,False,,2721500.0,6091500.0,,,False,
Horizons regions bore list Oct 2012,334193,False,,2721600.0,6091100.0,,,False,
Horizons regions bore list Oct 2012,334243,False,,2721300.0,6091700.0,,,False,
Horizons regions bore list Oct 2012,334390,False,,2721500.0,6091000.0,,,False,
Horizons regions bore list Oct 2012,334394,False,,2721300.0,6091200.0,,,False,
Horizons regions bore list Oct 2012,334408,False,,2721800.0,6091600.0,,,False,
Horizons regions bore list Oct 2012,335220,False,,2723900.0,6091400.0,,,False,
Horizons regions bore list Oct 2012,335222,False,,2724000.0,6091600.0,,,False,
Horizons regions bore list Oct 2012,335226,False,,2724000.0,6091500.0,,,False,
Horizons regions bore list Oct 2012,335228,False,,2724200.0,6091300.0,,,False,
Horizons regions bore list Oct 2012,335230,False,,2724300.0,6091300.0,,,False,
Horizons regions bore list Oct 2012,335234,False,,2724000.0,6091100.0,,,False,
Horizons regions bore list Oct 2012,335240,False,,2724000.0,6091200.0,,,False,
Horizons regions bore list Oct 2012,335519,False,,2724108.0,6091662.0,,,False,
Horizons regions bore list Oct 2012,336106,False,,2738500.0,6091400.0,,,False,
Horizons regions bore list Oct 2012,336107,False,,2738400.0,6091500.0,,,False,
Horizons regions bore list Oct 2012,336170,False,,2738700.0,6091300.0,,,False,
Horizons regions bore list Oct 2012,336221,False,,2738869.0,6091164.0,,,False,
Horizons regions bore list Oct 2012,334340,False,,2717500.0,6091600.0,,,False,
Horizons regions bore list Oct 2012,335196,False,,2722500.0,6091400.0,,,False,
Horizons regions bore list Oct 2012,334233,False,,2720900.0,6091400.0,,,False,
Horizons regions bore list Oct 2012,334352,False,,2721100.0,6091500.0,,,False,
Horizons regions bore list Oct 2012,334163,False,,2719400.0,6091400.0,,,False,
Horizons regions bore list Oct 2012,334191,False,,2719458.0,6091467.0,,,False,
Horizons regions bore list Oct 2012,334342,False,,2719100.0,6091700.0,,,False,
Horizons regions bore list Oct 2012,334354,False,,2719400.0,6091400.0,,,False,
Horizons regions bore list Oct 2012,334360,False,,2719200.0,6091200.0,,,False,
Horizons regions bore list Oct 2012,336210,False,,2732800.0,6091500.0,,,False,
Horizons regions bore list Oct 2012,338038,False,,2755400.0,6091500.0,,,False,
Horizons regions bore list Oct 2012,335071,False,,2727378.0,6091887.0,,,False,
Horizons regions bore list Oct 2012,335256,False,,2727400.0,6091900.0,,,False,
Horizons regions bore list Oct 2012,335258,False,,2727200.0,6091600.0,,,False,
Horizons regions bore list Oct 2012,335292,False,,2727500.0,6091400.0,,,False,
Horizons regions bore list Oct 2012,335294,False,,2727600.0,6091300.0,,,False,
Horizons regions bore list Oct 2012,335298,False,,2727600.0,6091200.0,,,False,
Horizons regions bore list Oct 2012,335299,False,,2727700.0,6091100.0,,,False,
Horizons regions bore list Oct 2012,335407,False,,2727500.0,6091500.0,,,False,
Horizons regions bore list Oct 2012,335417,False,,2727600.0,6091300.0,,,False,
Horizons regions bore list Oct 2012,335479,False,,2727600.0,6091500.0,,,False,
Horizons regions bore list Oct 2012,332048,False,,2704529.0,6091598.0,,,False,
Horizons regions bore list Oct 2012,332098,False,,2704362.0,6091456.0,,,False,
Horizons regions bore list Oct 2012,336212,False,,2733700.0,6091500.0,,,False,
Horizons regions bore list Oct 2012,336631,False,,2733400.0,6091600.0,,,False,
Horizons regions bore list Oct 2012,335296,False,,2727800.0,6091400.0,,,False,
Horizons regions bore list Oct 2012,335319,False,,2728000.0,6091300.0,,,False,
Horizons regions bore list Oct 2012,336018,False,,2736876.0,6091681.0,,,False,
Horizons regions bore list Oct 2012,336020,False,,2736902.0,6091792.0,,,False,
Horizons regions bore list Oct 2012,336054,False,,2737211.0,6091603.0,,,False,
Horizons regions bore list Oct 2012,336080,False,,2736351.0,6091256.0,,,False,
Horizons regions bore list Oct 2012,336110,False,,2736849.0,6091394.0,,,False,
Horizons regions bore list Oct 2012,336129,False,,2736400.0,6091600.0,,,False,
Horizons regions bore list Oct 2012,336132,False,,2736300.0,6091600.0,,,False,
Horizons regions bore list Oct 2012,336180,False,,2736800.0,6091700.0,,,False,
Horizons regions bore list Oct 2012,336182,False,,2736700.0,6091400.0,,,False,
Horizons regions bore list Oct 2012,336371,False,,2736935.0,6091665.0,,,False,
Horizons regions bore list Oct 2012,336075,False,,2735800.0,6091600.0,,,False,
Horizons regions bore list Oct 2012,336104,False,,2735700.0,6091600.0,,,False,
Horizons regions bore list Oct 2012,336108,False,,2735400.0,6091500.0,,,False,
Horizons regions bore list Oct 2012,336114,True,BoreID,2735675.0,6091722.0,,,False,
Horizons regions bore list Oct 2012,336237,False,,2735446.0,6091705.0,,,False,
Horizons regions bore list Oct 2012,336263,False,,2735903.0,6091659.0,,,False,
Horizons regions bore list Oct 2012,336511,False,,2735500.0,6091500.0,,,False,
Horizons regions bore list Oct 2012,339054,False,,2762386.0,6091593.0,,,False,
Horizons regions bore list Oct 2012,338107,False,,2749300.0,6091600.0,,,False,
Horizons regions bore list Oct 2012,335248,False,,2726500.0,6091700.0,,,False,
Horizons regions bore list Oct 2012,333320,False,,2711500.0,6091700.0,,,False,
Horizons regions bore list Oct 2012,333321,True,BoreID,2711650.0,6091661.0,,,False,
Horizons regions bore list Oct 2012,333330,False,,2711500.0,6091500.0,,,False,
Horizons regions bore list Oct 2012,334348,False,,2720000.0,6091500.0,,,False,
Horizons regions bore list Oct 2012,335290,False,,2728600.0,6091600.0,,,False,
Horizons regions bore list Oct 2012,335481,False,,2729100.0,6091700.0,,,False,
Horizons regions bore list Oct 2012,334053,False,,2714200.0,6091500.0,,,False,
Horizons regions bore list Oct 2012,334118,False,,2713900.0,6091900.0,,,False,
Horizons regions bore list Oct 2012,334122,False,,2714000.0,6091700.0,,,False,
Horizons regions bore list Oct 2012,334124,False,,2714190.0,6091565.0,,,False,
Horizons regions bore list Oct 2012,334314,False,,2714200.0,6091800.0,,,False,
Horizons regions bore list Oct 2012,333072,False,,2705400.0,6091700.0,,,False,
Horizons regions bore list Oct 2012,333104,False,,2707700.0,6091700.0,,,False,
Horizons regions bore list Oct 2012,335157,False,,2725200.0,6091700.0,,,False,
Horizons regions bore list Oct 2012,338050,False,,2754900.0,6091600.0,,,False,
Horizons regions bore list Oct 2012,338106,False,,2755200.0,6091700.0,,,False,
Horizons regions bore list Oct 2012,338133,False,,2755100.0,6091800.0,,,False,
Horizons regions bore list Oct 2012,335083,False,,2723200.0,6091700.0,,,False,
Horizons regions bore list Oct 2012,335089,False,,2723300.0,6091600.0,,,False,
Horizons regions bore list Oct 2012,335194,False,,2723200.0,6091700.0,,,False,
Horizons regions bore list Oct 2012,335214,False,,2723700.0,6091900.0,,,False,
Horizons regions bore list Oct 2012,335216,False,,2723700.0,6091600.0,,,False,
Horizons regions bore list Oct 2012,335218,False,,2723500.0,6091600.0,,,False,
Horizons regions bore list Oct 2012,335224,False,,2723600.0,6091900.0,,,False,
Horizons regions bore list Oct 2012,339053,False,,2763023.0,6091717.0,,,False,
Horizons regions bore list Oct 2012,338077,False,,2752500.0,6091800.0,,,False,
Horizons regions bore list Oct 2012,338126,False,,2752400.0,6091700.0,,,False,
Horizons regions bore list Oct 2012,333102,False,,2708900.0,6091800.0,,,False,
Horizons regions bore list Oct 2012,334338,False,,2718000.0,6091800.0,,,False,
Horizons regions bore list Oct 2012,334278,False,,2722200.0,6091700.0,,,False,
Horizons regions bore list Oct 2012,334392,False,,2722200.0,6091900.0,,,False,
Horizons regions bore list Oct 2012,339003,False,,2763800.0,6091700.0,,,False,
Horizons regions bore list Oct 2012,339028,False,,2763700.0,6091900.0,,,False,
Horizons regions bore list Oct 2012,335205,False,,2725900.0,6091700.0,,,False,
Horizons regions bore list Oct 2012,335250,False,,2726000.0,6091900.0,,,False,
Horizons regions bore list Oct 2012,335421,False,,2726175.0,6091923.0,,,False,
Horizons regions bore list Oct 2012,334099,False,,2716100.0,6091900.0,,,False,
Horizons regions bore list Oct 2012,335129,False,,2724600.0,6091600.0,,,False,
Horizons regions bore list Oct 2012,335133,False,,2724800.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,335210,False,,2724900.0,6092000.0,,,False,
Horizons regions bore list Oct 2012,335242,False,,2724700.0,6091800.0,,,False,
Horizons regions bore list Oct 2012,335288,False,,2728100.0,6091900.0,,,False,
Horizons regions bore list Oct 2012,335327,False,,2728100.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,335081,False,,2729600.0,6092000.0,,,False,
Horizons regions bore list Oct 2012,335166,False,,2729700.0,6091900.0,,,False,
Horizons regions bore list Oct 2012,332045,False,,2702372.0,6091967.0,,,False,
Horizons regions bore list Oct 2012,332114,False,,2702300.0,6092000.0,,,False,
Horizons regions bore list Oct 2012,333038,False,,2710300.0,6091800.0,,,False,
Horizons regions bore list Oct 2012,333326,False,,2710100.0,6092100.0,,,False,
Horizons regions bore list Oct 2012,333328,False,,2710100.0,6092100.0,,,False,
Horizons regions bore list Oct 2012,334249,False,,2721400.0,6092000.0,,,False,
Horizons regions bore list Oct 2012,337008,False,,2739800.0,6092000.0,,,False,
Horizons regions bore list Oct 2012,337038,False,,2739700.0,6092000.0,,,False,
Horizons regions bore list Oct 2012,335130,False,,2726900.0,6091900.0,,,False,
Horizons regions bore list Oct 2012,335237,False,,2726700.0,6091900.0,,,False,
Horizons regions bore list Oct 2012,335252,False,,2727000.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,335254,False,,2727200.0,6092100.0,,,False,
Horizons regions bore list Oct 2012,333062,False,,2705800.0,6092100.0,,,False,
Horizons regions bore list Oct 2012,333114,False,,2705500.0,6092000.0,,,False,
Horizons regions bore list Oct 2012,336172,False,,2739300.0,6092300.0,,,False,
Horizons regions bore list Oct 2012,337006,False,,2739300.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,337067,True,BoreID,2739207.0,6092097.0,,,False,
Horizons regions bore list Oct 2012,332062,False,,2701900.0,6092100.0,,,False,
Horizons regions bore list Oct 2012,335206,False,,2725500.0,6092300.0,,,False,
Horizons regions bore list Oct 2012,335246,False,,2725600.0,6091900.0,,,False,
Horizons regions bore list Oct 2012,333312,False,,2712354.0,6092406.0,,,False,
Horizons regions bore list Oct 2012,333314,False,,2712300.0,6091900.0,,,False,
Horizons regions bore list Oct 2012,333318,False,,2712200.0,6092300.0,,,False,
Horizons regions bore list Oct 2012,333322,False,,2711900.0,6092000.0,,,False,
Horizons regions bore list Oct 2012,333324,False,,2712000.0,6091900.0,,,False,
Horizons regions bore list Oct 2012,336032,False,,2736745.0,6091947.0,,,False,
Horizons regions bore list Oct 2012,336159,False,,2736600.0,6092000.0,,,False,
Horizons regions bore list Oct 2012,336179,False,,2736800.0,6091900.0,,,False,
Horizons regions bore list Oct 2012,336183,False,,2736600.0,6092100.0,,,False,
Horizons regions bore list Oct 2012,336030,False,,2737284.0,6092124.0,,,False,
Horizons regions bore list Oct 2012,336186,False,,2737100.0,6092100.0,,,False,
Horizons regions bore list Oct 2012,334095,False,,2715500.0,6092300.0,,,False,
Horizons regions bore list Oct 2012,334306,False,,2715300.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,334308,False,,2715500.0,6092100.0,,,False,
Horizons regions bore list Oct 2012,334310,False,,2715400.0,6091900.0,,,False,
Horizons regions bore list Oct 2012,334312,False,,2715400.0,6092100.0,,,False,
Horizons regions bore list Oct 2012,336116,False,,2731400.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,336204,False,,2731600.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,336301,False,,2731600.0,6092000.0,,,False,
Horizons regions bore list Oct 2012,334105,False,,2716400.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,334107,False,,2716500.0,6092100.0,,,False,
Horizons regions bore list Oct 2012,334027,False,,2719600.0,6092000.0,,,False,
Horizons regions bore list Oct 2012,334175,False,,2719700.0,6092100.0,,,False,
Horizons regions bore list Oct 2012,334177,False,,2719800.0,6092300.0,,,False,
Horizons regions bore list Oct 2012,334268,False,,2720000.0,6092400.0,,,False,
Horizons regions bore list Oct 2012,334272,False,,2719600.0,6092000.0,,,False,
Horizons regions bore list Oct 2012,334274,False,,2719700.0,6092100.0,,,False,
Horizons regions bore list Oct 2012,335043,False,,2722400.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,335045,False,,2722400.0,6092400.0,,,False,
Horizons regions bore list Oct 2012,335049,False,,2722600.0,6092000.0,,,False,
Horizons regions bore list Oct 2012,335053,False,,2722600.0,6092000.0,,,False,
Horizons regions bore list Oct 2012,335190,False,,2722400.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,335429,False,,2722400.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,334097,False,,2715900.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,334330,False,,2716000.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,334117,False,,2716900.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,334119,False,,2716900.0,6092400.0,,,False,
Horizons regions bore list Oct 2012,334127,False,,2717300.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,334326,False,,2717200.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,334328,False,,2716800.0,6092000.0,,,False,
Horizons regions bore list Oct 2012,338088,False,,2754700.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,334114,False,,2714400.0,6092500.0,,,False,
Horizons regions bore list Oct 2012,334116,False,,2714400.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,334120,False,,2714700.0,6091800.0,,,False,
Horizons regions bore list Oct 2012,334294,False,,2714800.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,334296,False,,2714600.0,6092100.0,,,False,
Horizons regions bore list Oct 2012,334298,False,,2714700.0,6092000.0,,,False,
Horizons regions bore list Oct 2012,334300,False,,2714800.0,6091900.0,,,False,
Horizons regions bore list Oct 2012,334302,False,,2714900.0,6091700.0,,,False,
Horizons regions bore list Oct 2012,334304,False,,2715000.0,6092000.0,,,False,
Horizons regions bore list Oct 2012,334021,False,,2722023.0,6092152.0,,,False,
Horizons regions bore list Oct 2012,334197,False,,2721700.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,334204,False,,2721700.0,6092300.0,,,False,
Horizons regions bore list Oct 2012,334256,False,,2721600.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,334279,False,,2721800.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,334282,False,,2721900.0,6092100.0,,,False,
Horizons regions bore list Oct 2012,334284,False,,2721800.0,6092100.0,,,False,
Horizons regions bore list Oct 2012,334410,False,,2721900.0,6092000.0,,,False,
Horizons regions bore list Oct 2012,333120,False,,2707507.0,6092228.0,,,False,
Horizons regions bore list Oct 2012,333140,False,,2707323.0,6092208.0,,,False,
Horizons regions bore list Oct 2012,333015,False,,2712700.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,333061,True,BoreID,2712600.0,6092327.0,,,False,
Horizons regions bore list Oct 2012,333065,False,,2712900.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,333067,False,,2712900.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,333069,False,,2713000.0,6092400.0,,,False,
Horizons regions bore list Oct 2012,333310,False,,2712900.0,6092400.0,,,False,
Horizons regions bore list Oct 2012,334266,False,,2720300.0,6092300.0,,,False,
Horizons regions bore list Oct 2012,337039,False,,2740100.0,6092300.0,,,False,
Horizons regions bore list Oct 2012,430004,False,,2765039.0,6092245.0,,,False,
Horizons regions bore list Oct 2012,430018,False,,2764683.0,6092437.0,,,False,
Horizons regions bore list Oct 2012,339001,True,BoreID,2763986.0,6092190.0,,,False,
Horizons regions bore list Oct 2012,339002,False,,2764000.0,6092400.0,,,False,
Horizons regions bore list Oct 2012,339043,False,,2763800.0,6092300.0,,,False,
Horizons regions bore list Oct 2012,339046,False,,2763800.0,6092400.0,,,False,
Horizons regions bore list Oct 2012,336043,False,,2734337.0,6092331.0,,,False,
Horizons regions bore list Oct 2012,336062,False,,2734917.0,6092433.0,,,False,
Horizons regions bore list Oct 2012,336064,False,,2734871.0,6092469.0,,,False,
Horizons regions bore list Oct 2012,336161,False,,2734977.0,6092347.0,,,False,
Horizons regions bore list Oct 2012,336188,False,,2734600.0,6092700.0,,,False,
Horizons regions bore list Oct 2012,336208,False,,2734700.0,6092400.0,,,False,
Horizons regions bore list Oct 2012,336218,False,,2734856.0,6092088.0,,,False,
Horizons regions bore list Oct 2012,336223,False,,2734553.0,6092681.0,,,False,
Horizons regions bore list Oct 2012,336261,False,,2734711.0,6092652.0,,,False,
Horizons regions bore list Oct 2012,336273,False,,2734347.0,6092328.0,,,False,
Horizons regions bore list Oct 2012,334264,False,,2720800.0,6092500.0,,,False,
Horizons regions bore list Oct 2012,334270,False,,2720700.0,6092200.0,,,False,
Horizons regions bore list Oct 2012,333033,False,,2713200.0,6092300.0,,,False,
Horizons regions bore list Oct 2012,333306,False,,2713300.0,6092500.0,,,False,
Horizons regions bore list Oct 2012,333308,False,,2713500.0,6092300.0,,,False,
Horizons regions bore list Oct 2012,335212,False,,2724300.0,6092400.0,,,False,
Horizons regions bore list Oct 2012,339014,False,,2756400.0,6092400.0,,,False,
Horizons regions bore list Oct 2012,335164,False,,2728500.0,6092400.0,,,False,
Horizons regions bore list Oct 2012,335347,False,,2728600.0,6092500.0,,,False,
Horizons regions bore list Oct 2012,333109,False,,2709474.0,6092474.0,,,False,
Horizons regions bore list Oct 2012,336002,False,,2735697.0,6092513.0,,,False,
Horizons regions bore list Oct 2012,336078,False,,2735637.0,6092613.0,,,False,
Horizons regions bore list Oct 2012,336174,False,,2735700.0,6092500.0,,,False,
Horizons regions bore list Oct 2012,336199,False,,2735931.0,6092447.0,,,False,
Horizons regions bore list Oct 2012,336255,False,,2735816.0,6092409.0,,,False,
Horizons regions bore list Oct 2012,335065,False,,2722900.0,6092300.0,,,False,
Horizons regions bore list Oct 2012,335077,False,,2723000.0,6092400.0,,,False,
Horizons regions bore list Oct 2012,335178,False,,2722800.0,6092300.0,,,False,
Horizons regions bore list Oct 2012,335186,False,,2723000.0,6092500.0,,,False,
Horizons regions bore list Oct 2012,335188,False,,2723000.0,6092500.0,,,False,
Horizons regions bore list Oct 2012,335192,False,,2723000.0,6092400.0,,,False,
Horizons regions bore list Oct 2012,335425,False,,2722900.0,6092300.0,,,False,
Horizons regions bore list Oct 2012,335427,False,,2723000.0,6092400.0,,,False,
